acc,start,end,label
P28307,1,151,disordered
P28324,1,2,disordered
P28324,3,91,structured
P28324,92,156,disordered
P28472,35,332,structured
P28472,338,439,disordered
P28472,447,472,structured
P28583,329,342,disordered
P28583,343,508,structured
P28698,1,13,disordered
P28698,37,128,structured
P28827,22,476,structured
P28827,483,527,structured
P28827,531,588,structured
P28827,589,742,disordered
P28827,879,1156,structured
P29083,1,9,disordered
P29083,11,77,structured
P29083,92,112,structured
P29083,113,125,disordered
P29083,126,164,structured
P29083,165,174,disordered
P29083,175,196,structured
P29083,197,217,disordered
P29083,336,393,disordered
P29083,433,439,disordered
P29131,68,79,disordered
P29131,80,91,structured
P29131,94,116,disordered
P29131,124,215,disordered
P29131,243,319,structured
P29274,6,148,structured
P29274,158,208,structured
P29274,221,290,structured
P29274,291,412,disordered
P29317,27,151,structured
P29317,161,200,structured
P29317,203,218,structured
P29317,224,238,structured
P29317,241,368,structured
P29317,376,432,structured
P29317,438,449,structured
P29317,451,476,structured
P29317,479,512,structured
P29317,516,527,structured
P29317,535,563,structured
P29317,605,621,structured
P29317,624,633,structured
P29317,640,759,structured
P29317,761,777,disordered
P29317,780,887,structured
P29317,908,965,structured
P29375,12,83,structured
P29375,88,183,structured
P29375,184,360,disordered
P29375,361,454,structured
P29375,467,744,structured
P29375,765,785,structured
P29375,1609,1659,structured
P29536,299,313,disordered
P29536,314,486,structured
P29539,100,184,disordered
P29539,185,684,structured
P29539,685,693,disordered
P29539,694,1243,structured
P29539,1244,1253,disordered
P29539,1254,1272,structured
P29539,1273,1321,disordered
P29539,1752,1771,disordered
P29539,1773,1860,disordered
P29539,1861,1909,structured
P29539,1910,1916,disordered
P29590,52,93,structured
P29590,94,104,disordered
P29590,105,167,structured
P29590,186,227,structured
P29590,546,574,disordered
P29617,1545,1613,structured
P29617,1614,1626,disordered
P29617,1627,1701,structured
P30130,1,69,disordered
P30130,71,168,structured
P30130,184,199,structured
P30130,204,232,structured
P30130,241,286,structured
P30130,299,466,structured
P30130,472,498,structured
P30130,499,518,disordered
P30130,519,602,structured
P30130,617,701,structured
P30130,709,849,structured
P30130,854,878,structured
P30185,1,186,disordered
P30260,1,5,disordered
P30260,6,170,structured
P30260,171,458,disordered
P30260,459,681,structured
P30260,682,691,disordered
P30260,692,765,structured
P30260,767,824,disordered
P30273,40,60,disordered
P30273,65,79,structured
P30291,293,308,structured
P30291,311,333,structured
P30291,337,435,structured
P30291,436,455,disordered
P30291,456,569,structured
P30307,133,134,disordered
P30307,207,244,disordered
P30307,270,279,disordered
P30307,280,379,structured
P30307,380,381,disordered
P30307,382,448,structured
P30307,449,462,disordered
P30328,1,24,disordered
P30328,25,436,structured
P30518,33,142,structured
P30518,158,182,structured
P30518,189,234,structured
P30518,264,339,structured
P30518,343,371,disordered
P30531,1,46,disordered
P30531,51,577,structured
P30531,578,599,disordered
P30566,8,59,structured
P30566,62,99,structured
P30566,102,282,structured
P30566,283,294,disordered
P30566,297,390,structured
P30566,393,472,structured
P30566,475,484,disordered
P30793,1,57,disordered
P30793,68,110,structured
P30793,127,212,structured
P30793,223,249,structured
P30996,2,204,structured
P30996,205,214,disordered
P30996,215,248,structured
P30996,249,260,disordered
P30996,261,415,structured
P30996,416,439,disordered
P31087,2,46,structured
P31087,47,58,disordered
P31087,59,67,structured
P31087,68,80,disordered
P31109,1,93,disordered
P31168,1,265,disordered
P31321,1,13,disordered
P31321,16,58,structured
P31321,59,81,disordered
P31321,83,380,structured
P31324,1,103,disordered
P31324,104,121,structured
P31324,130,324,structured
P31324,337,392,structured
P31324,394,416,disordered
P31327,43,411,structured
P31327,418,561,structured
P31327,562,623,disordered
P31327,625,655,structured
P31327,660,778,structured
P31327,779,792,disordered
P31327,793,1129,structured
P31327,1163,1479,structured
P31431,19,150,disordered
P31431,171,198,disordered
P31751,1,43,structured
P31751,50,111,structured
P31751,143,146,disordered
P31751,147,188,structured
P31751,189,202,disordered
P31751,203,294,structured
P31751,295,313,disordered
P31751,314,440,structured
P31751,441,481,disordered
P31896,1,27,disordered
P31896,28,637,structured
P32004,712,857,structured
P32004,866,916,structured
P32004,1144,1257,disordered
P32120,7,91,structured
P32120,97,350,structured
P32120,351,420,disordered
P32131,4,13,structured
P32131,23,444,structured
P32131,445,457,disordered
P32170,3,49,structured
P32170,50,64,disordered
P32170,65,418,structured
P32337,6,19,structured
P32337,26,38,structured
P32337,42,77,structured
P32337,80,90,disordered
P32337,91,171,structured
P32337,179,544,structured
P32337,550,590,structured
P32337,596,658,structured
P32337,663,735,structured
P32337,741,811,structured
P32337,829,869,structured
P32337,873,889,structured
P32337,899,931,structured
P32337,936,951,structured
P32337,955,978,structured
P32337,986,1014,structured
P32337,1027,1045,structured
P32337,1052,1064,structured
P32337,1068,1088,structured
P32357,1,152,structured
P32357,153,171,disordered
P32357,172,317,structured
P32499,1,720,disordered
P32504,1,956,disordered
P32521,1191,1480,disordered
P32566,84,147,structured
P32566,155,184,structured
P32566,218,300,structured
P32566,310,339,structured
P32566,340,505,disordered
P32628,3,74,structured
P32628,77,147,disordered
P32628,185,265,disordered
P32628,266,308,structured
P32628,310,398,disordered
P32684,4,240,structured
P32684,253,290,disordered
P32773,210,240,disordered
P32773,241,286,structured
P32774,55,88,structured
P32774,89,103,disordered
P32774,105,119,structured
P32776,64,85,disordered
P32776,122,166,disordered
P32776,168,240,structured
P32776,245,355,structured
P32776,371,393,structured
P32776,394,412,disordered
P32776,447,461,disordered
P32776,465,517,structured
P32776,518,535,disordered
P32776,537,567,structured
P32776,573,639,structured
P32851,10,26,disordered
P32851,185,267,disordered
P32851,268,286,structured
P33128,26,65,structured
P33128,74,121,structured
P33128,122,132,disordered
P33128,133,169,structured
P33128,172,246,structured
P33309,14,47,structured
P33309,48,59,disordered
P33309,61,169,structured
P33309,181,381,structured
P33411,80,90,structured
P33411,92,101,structured
P33411,106,188,structured
P33411,198,217,disordered
P33411,222,247,structured
P33411,248,251,disordered
P33734,3,256,structured
P33734,261,275,disordered
P33734,276,300,structured
P33734,305,550,structured
P33897,2,63,disordered
P33897,68,345,structured
P33897,353,375,disordered
P33897,380,433,structured
P33897,437,461,disordered
P33897,463,682,structured
P33897,684,745,disordered
P34087,1,56,structured
P34087,57,68,disordered
P34087,69,171,structured
P34257,2,103,structured
P34257,104,135,disordered
P34704,20,162,structured
P34704,165,175,disordered
P34712,4,51,structured
P34712,55,665,structured
P34712,666,715,disordered
P34712,716,1306,structured
P34712,1307,1321,disordered
P34741,19,144,disordered
P34741,145,173,structured
P35052,29,174,structured
P35052,202,319,structured
P35052,350,361,disordered
P35052,373,403,structured
P35052,414,474,structured
P35201,284,304,structured
P35201,365,436,disordered
P35207,542,606,disordered
P35219,1,22,disordered
P35219,23,290,structured
P35236,37,52,disordered
P35236,66,139,structured
P35236,140,147,disordered
P35236,148,195,structured
P35236,196,204,disordered
P35236,205,255,structured
P35236,256,261,disordered
P35236,262,276,structured
P35236,277,284,disordered
P35236,285,355,structured
P35236,356,360,disordered
P35256,2,11,structured
P35256,21,204,structured
P35256,216,234,structured
P35256,242,253,disordered
P35260,1,35,disordered
P35260,38,70,structured
P35260,73,155,structured
P35260,158,215,structured
P35260,219,258,structured
P35260,270,301,structured
P35269,2,6,disordered
P35269,7,54,structured
P35269,55,92,disordered
P35269,93,153,structured
P35269,154,172,disordered
P35269,436,450,disordered
P35475,28,55,structured
P35475,64,99,structured
P35475,107,335,structured
P35475,340,588,structured
P35475,592,640,structured
P35475,643,653,disordered
P35520,1,40,disordered
P35520,414,514,structured
P35520,528,548,structured
P35521,18,74,structured
P35521,75,85,disordered
P35521,86,92,structured
P35521,93,115,disordered
P35521,116,133,structured
P35568,4,11,disordered
P35568,12,114,structured
P35568,115,159,disordered
P35568,160,262,structured
P35568,263,267,disordered
P35568,891,893,disordered
P35585,2,138,structured
P35585,157,217,structured
P35585,218,231,disordered
P35585,232,362,structured
P35585,373,423,structured
P35611,430,737,disordered
P35638,116,168,disordered
P35680,91,185,structured
P35680,188,230,disordered
P35680,231,308,structured
P35680,311,321,structured
P35729,1,28,structured
P35729,30,52,disordered
P35729,54,188,structured
P35729,204,216,structured
P35729,219,267,structured
P35729,276,302,structured
P35729,314,400,structured
P35729,403,500,structured
P35729,505,593,structured
P35729,600,711,structured
P35729,715,726,structured
P35729,770,781,structured
P35729,807,818,structured
P35729,821,833,structured
P35729,838,853,structured
P35729,862,879,structured
P35729,884,895,structured
P35729,901,913,structured
P35729,917,931,structured
P35729,943,955,structured
P35729,960,971,structured
P35729,976,987,structured
P35729,994,1008,structured
P35729,1025,1036,structured
P35790,50,85,disordered
P35790,88,117,structured
P35790,122,130,structured
P35790,131,140,disordered
P35790,151,173,disordered
P35790,177,313,structured
P35790,314,326,disordered
P35790,327,457,structured
P35813,2,321,structured
P35813,327,368,structured
P35813,369,382,disordered
P35828,1,256,disordered
P35828,257,1026,structured
P35869,274,427,structured
P35869,545,713,disordered
P35916,28,76,structured
P35916,77,89,disordered
P35916,90,113,structured
P35916,114,123,disordered
P35916,124,210,structured
P35916,213,224,structured
P35916,330,469,structured
P35916,470,483,disordered
P35916,484,553,structured
P35926,1,76,disordered
P35926,77,186,structured
P36080,1,295,disordered
P36080,296,393,structured
P36080,394,434,disordered
P36100,6,74,structured
P36100,82,111,structured
P36100,119,160,structured
P36100,168,191,structured
P36100,195,482,disordered
P36106,1,232,disordered
P36106,233,248,structured
P36106,250,260,structured
P36106,274,287,structured
P36106,300,327,structured
P36106,330,365,structured
P36106,366,594,disordered
P36118,1,322,disordered
P36152,4,120,structured
P36152,234,348,disordered
P36578,4,45,structured
P36578,46,63,disordered
P36578,64,79,structured
P36578,80,114,disordered
P36578,115,300,structured
P36578,301,320,disordered
P36578,321,361,structured
P36578,369,427,disordered
P36776,1,122,disordered
P36776,222,271,disordered
P36776,410,786,structured
P36776,797,948,structured
P36871,2,117,structured
P36871,125,255,structured
P36871,256,267,disordered
P36871,268,461,structured
P36871,465,505,structured
P36871,513,562,structured
P36886,1,42,disordered
P36886,44,126,structured
P36888,167,199,structured
P36888,213,345,structured
P36888,357,394,structured
P36888,399,434,structured
P36888,437,446,structured
P36888,450,464,structured
P36888,599,633,structured
P36888,637,647,structured
P36888,655,707,structured
P36888,762,782,disordered
P36888,783,830,structured
P36888,837,946,structured
P36888,948,958,disordered
P36894,57,103,structured
P36894,104,120,disordered
P36894,121,140,structured
P36932,46,161,disordered
P36932,163,214,structured
P36932,221,235,structured
P36932,240,326,structured
P36952,1,149,structured
P36952,152,236,structured
P36952,241,330,structured
P36952,332,343,disordered
P36952,344,375,structured
P36955,21,35,disordered
P36955,36,372,structured
P36955,381,418,structured
P37028,22,216,structured
P37028,217,232,disordered
P37028,233,266,structured
P37231,9,211,disordered
P37231,212,222,structured
P37231,223,306,disordered
P37231,307,384,structured
P37231,385,388,disordered
P37231,390,391,disordered
P37231,392,442,structured
P37231,443,494,disordered
P37231,496,505,disordered
P37330,8,150,structured
P37330,159,299,structured
P37330,300,310,disordered
P37330,311,722,structured
P37455,1,36,structured
P37455,45,83,structured
P37455,90,103,structured
P37455,107,171,disordered
P37727,3,63,structured
P37727,74,106,structured
P37727,108,208,disordered
P37727,211,340,structured
P37727,345,530,structured
P37727,539,601,structured
P37727,615,650,disordered
P37840,1,140,disordered
P38038,52,62,disordered
P38038,64,208,structured
P38038,209,218,disordered
P38038,226,599,structured
P38238,9,212,structured
P38238,213,232,disordered
P38238,233,259,structured
P38238,260,310,disordered
P38293,1,148,disordered
P38398,5,97,structured
P38398,100,1649,disordered
P38398,1650,1693,structured
P38398,1695,1797,structured
P38398,1798,1804,disordered
P38398,1805,1814,structured
P38398,1815,1820,disordered
P38398,1821,1828,structured
P38398,1830,1856,structured
P38398,1857,1859,disordered
P38398,1860,1863,structured
P38428,45,65,disordered
P38428,66,203,structured
P38516,2,42,structured
P38516,43,95,disordered
P38516,96,226,structured
P38582,1,58,structured
P38582,59,69,disordered
P38582,70,111,structured
P38634,1,284,disordered
P38801,10,100,structured
P38801,118,184,disordered
P38862,3,31,structured
P38862,38,70,structured
P38862,74,257,structured
P38862,266,288,structured
P38862,296,473,structured
P38862,501,600,structured
P38862,601,630,disordered
P38919,1,21,disordered
P38919,23,37,disordered
P38919,38,141,structured
P38919,142,146,disordered
P38919,147,273,structured
P38919,274,276,disordered
P38919,277,299,structured
P38919,300,302,disordered
P38919,303,305,structured
P38919,306,312,disordered
P38919,313,334,structured
P38919,335,342,disordered
P38919,343,407,structured
P38919,408,411,disordered
P38936,1,164,disordered
P38968,378,409,structured
P38968,770,1100,disordered
P39007,7,289,structured
P39007,299,351,disordered
P39007,352,432,structured
P39007,441,482,structured
P39007,492,718,structured
P39015,23,84,structured
P39015,85,121,disordered
P39015,122,139,structured
P39015,142,168,disordered
P39015,177,273,disordered
P39061,27,265,disordered
P39061,1590,1769,structured
P39286,1,34,disordered
P39286,35,86,structured
P39286,93,111,structured
P39286,116,238,structured
P39286,253,338,structured
P39926,33,148,structured
P39926,193,269,disordered
P39935,1,249,disordered
P39935,250,390,structured
P39935,391,490,disordered
P39935,598,685,structured
P39935,689,716,structured
P39935,730,802,structured
P39935,812,852,structured
P40019,1,153,disordered
P40136,64,288,structured
P40136,297,579,structured
P40136,580,590,disordered
P40136,591,630,structured
P40136,651,673,structured
P40136,693,768,structured
P40136,773,798,structured
P40161,1,42,structured
P40161,43,67,disordered
P40161,71,118,structured
P40161,121,146,structured
P40161,155,205,structured
P40161,218,298,structured
P40259,43,145,structured
P40259,160,180,structured
P40259,181,229,disordered
P40316,1,110,disordered
P40316,257,298,structured
P40316,306,316,structured
P40316,363,373,structured
P40337,1,213,disordered
P40344,1,20,disordered
P40344,21,77,structured
P40344,82,165,disordered
P40344,166,246,structured
P40344,247,280,disordered
P40344,282,304,structured
P40381,1,74,disordered
P40381,75,139,structured
P40381,140,264,disordered
P40381,266,322,structured
P40422,1,25,disordered
P40422,28,70,structured
P40458,85,90,disordered
P40458,91,199,structured
P40458,200,215,disordered
P40458,216,341,structured
P40477,441,881,disordered
P40477,1103,1112,structured
P40477,1117,1126,structured
P40477,1141,1150,structured
